ticker,ticker_yahoo,exchange,name
IMRN,IMRN,NASDAQ,Immuron Limited - American Depositary Shares
IMRX,IMRX,NASDAQ,Immuneering Corporation - Class A Common Stock
IMSR,IMSR,NASDAQ,Terrestrial Energy Inc. - Common Stock
IMSRW,IMSRW,NASDAQ,Terrestrial Energy Inc. - Warrant
IMTE,IMTE,NASDAQ,Integrated Media Technology Limited - Ordinary Shares
IMTX,IMTX,NASDAQ,Immatics N.V. - Ordinary Shares
IMUX,IMUX,NASDAQ,"Immunic, Inc.  - Common Stock"
IMVT,IMVT,NASDAQ,"Immunovant, Inc.  - Common Stock"
IMXI,IMXI,NASDAQ,"International Money Express, Inc. - Common Stock"
INAB,INAB,NASDAQ,"IN8bio, Inc. - Common Stock"
INAC,INAC,NASDAQ,Indigo Acquisition Corp. - Ordinary Shares
INACR,INACR,NASDAQ,Indigo Acquisition Corp. - Right
INACU,INACU,NASDAQ,Indigo Acquisition Corp. - Unit
INBK,INBK,NASDAQ,First Internet Bancorp - Common Stock
INBKZ,INBKZ,NASDAQ,First Internet Bancorp - Fixed-to-Floating Rate Subordinated Notes Due 2029
INBS,INBS,NASDAQ,Intelligent Bio Solutions Inc.  - Common Stock
INBX,INBX,NASDAQ,"Inhibrx Biosciences, Inc. - Common Stock"
INCR,INCR,NASDAQ,Intercure Ltd. - ordinary shares
INCY,INCY,NASDAQ,Incyte Corporation - Common Stock
IND,IND,NASDAQ,Xtrackers Nifty 500 India ETF
INDB,INDB,NASDAQ,Independent Bank Corp. - Common Stock
INDH,INDH,NASDAQ,WisdomTree India Hedged Equity Fund
INDI,INDI,NASDAQ,"indie Semiconductor, Inc. - Class A Common Stock"
INDP,INDP,NASDAQ,"Indaptus Therapeutics, Inc. - Common Stock"
INDV,INDV,NASDAQ,Indivior PLC - Ordinary Shares
INDY,INDY,NASDAQ,iShares India 50 ETF
INEO,INEO,NASDAQ,INNEOVA Holdings Limited - Class A Ordinary Shares
INFR,INFR,NASDAQ,ClearBridge Sustainable Infrastructure ETF
INGN,INGN,NASDAQ,"Inogen, Inc - Common Stock"
INHD,INHD,NASDAQ,Inno Holdings Inc. - Common Stock
INKT,INKT,NASDAQ,"MiNK Therapeutics, Inc. - Common Stock"
INLF,INLF,NASDAQ,INLIF LIMITED - Class A Ordinary shares
INM,INM,NASDAQ,InMed Pharmaceuticals Inc. - Common Shares
INMB,INMB,NASDAQ,INmune Bio Inc. - Common stock
INMD,INMD,NASDAQ,InMode Ltd.  - Ordinary Shares
INNV,INNV,NASDAQ,InnovAge Holding Corp. - Common Stock
INO,INO,NASDAQ,"Inovio Pharmaceuticals, Inc. - Common Stock"
INOD,INOD,NASDAQ,Innodata Inc. - Common Stock
INRO,INRO,NASDAQ,iShares U.S. Industry Rotation Active ETF
INSE,INSE,NASDAQ,"Inspired Entertainment, Inc. - Common Stock"
INSG,INSG,NASDAQ,Inseego Corp. - Common Stock
INSM,INSM,NASDAQ,Insmed Incorporated - Common Stock
INTA,INTA,NASDAQ,"Intapp, Inc. - Common Stock"
INTC,INTC,NASDAQ,Intel Corporation - Common Stock
INTG,INTG,NASDAQ,The Intergroup Corporation - Common Stock
INTJ,INTJ,NASDAQ,Intelligent Group Limited - Class A Ordinary Shares
INTR,INTR,NASDAQ,Inter & Co. Inc. - Class A Common Shares
INTS,INTS,NASDAQ,"Intensity Therapeutics, Inc. - Common Stock"
INTU,INTU,NASDAQ,Intuit Inc. - Common Stock
INTW,INTW,NASDAQ,GraniteShares 2x Long INTC Daily ETF
INTZ,INTZ,NASDAQ,Intrusion Inc. - Common Stock
INV,INV,NASDAQ,"Innventure, Inc. - Common Stock"
INVA,INVA,NASDAQ,"Innoviva, Inc. - Common Stock"
INVE,INVE,NASDAQ,"Identiv, Inc. - Common Stock"
INVZ,INVZ,NASDAQ,Innoviz Technologies Ltd. - Ordinary shares
INVZW,INVZW,NASDAQ,Innoviz Technologies Ltd. - Warrant
IOBT,IOBT,NASDAQ,"IO Biotech, Inc. - Common Stock"
IONL,IONL,NASDAQ,GraniteShares 2x Long IONQ Daily ETF
IONR,IONR,NASDAQ,ioneer Ltd - American Depositary Shares
IONS,IONS,NASDAQ,"Ionis Pharmaceuticals, Inc. - Common Stock"
IONX,IONX,NASDAQ,Defiance Daily Target 2X Long IONQ ETF
IONZ,IONZ,NASDAQ,Defiance Daily Target 2x Short IONQ ETF
IOSP,IOSP,NASDAQ,Innospec Inc. - Common Stock
IOTR,IOTR,NASDAQ,iOThree Limited - Ordinary Shares
IOVA,IOVA,NASDAQ,"Iovance Biotherapeutics, Inc. - Common Stock"
IOYY,IOYY,NASDAQ,GraniteShares YieldBOOST IONQ ETF
IPAR,IPAR,NASDAQ,"Interparfums, Inc. - Common Stock"
IPCX,IPCX,NASDAQ,Inflection Point Acquisition Corp. III - Class A ordinary shares
IPCXR,IPCXR,NASDAQ,Inflection Point Acquisition Corp. III - Rights
IPCXU,IPCXU,NASDAQ,Inflection Point Acquisition Corp. III - Units
IPDN,IPDN,NASDAQ,"Professional Diversity Network, Inc. - Common Stock"
IPEX,IPEX,NASDAQ,Inflection Point Acquisition Corp. - Class A Ordinary Shares
IPEXR,IPEXR,NASDAQ,Inflection Point Acquisition Corp. - Right
IPEXU,IPEXU,NASDAQ,Inflection Point Acquisition Corp. - Unit
IPGP,IPGP,NASDAQ,IPG Photonics Corporation - Common Stock
IPHA,IPHA,NASDAQ,Innate Pharma S.A. - American Depositary Shares
IPKW,IPKW,NASDAQ,Invesco International BuyBack Achievers ETF
IPM,IPM,NASDAQ,Intelligent Protection Management Corp.  - Common Stock
IPOD,IPOD,NASDAQ,Dune Acquisition Corporation II - Class A ordinary shares
IPODU,IPODU,NASDAQ,Dune Acquisition Corporation II - Units
IPODW,IPODW,NASDAQ,Dune Acquisition Corporation II - Warrants
IPSC,IPSC,NASDAQ,"Century Therapeutics, Inc. - Common Stock"
IPST,IPST,NASDAQ,"Heritage Distilling Holding Company, Inc. - Common Stock"
IPW,IPW,NASDAQ,iPower Inc. - Common Stock
IPWR,IPWR,NASDAQ,Ideal Power Inc. - Common Stock
IPX,IPX,NASDAQ,IperionX Limited - American Depositary Share
IQ,IQ,NASDAQ,"iQIYI, Inc. - American Depositary Shares"
IQQQ,IQQQ,NASDAQ,ProShares Nasdaq-100 High Income ETF
IQST,IQST,NASDAQ,iQSTEL Inc. - Common Stock
IRD,IRD,NASDAQ,"Opus Genetics, Inc. - Common Stock"
IRDM,IRDM,NASDAQ,Iridium Communications Inc - Common Stock
IREG,IREG,NASDAQ,Leverage Shares 2X Long IREN Daily ETF
IREN,IREN,NASDAQ,IREN Limited - Ordinary Shares
IRHOU,IRHOU,NASDAQ,Iron Horse Acquisitions II Corp. - Units
IRIX,IRIX,NASDAQ,IRIDEX Corporation - Common Stock
IRMD,IRMD,NASDAQ,iRadimed Corporation - Common Stock
IRON,IRON,NASDAQ,"Disc Medicine, Inc. - Common Stock"
IROQ,IROQ,NASDAQ,"IF Bancorp, Inc. - Common Stock"
IRTC,IRTC,NASDAQ,"iRhythm Technologies, Inc. - Common Stock"
IRWD,IRWD,NASDAQ,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock"
ISBA,ISBA,NASDAQ,Isabella Bank Corporation - Common stock
ISHG,ISHG,NASDAQ,iShares 1-3 Year International Treasury Bond ETF
ISHP,ISHP,NASDAQ,First Trust S-Network E-Commerce ETF
ISPC,ISPC,NASDAQ,iSpecimen Inc. - Common Stock
ISPO,ISPO,NASDAQ,Inspirato Incorporated - Class A Common Stock
ISPOW,ISPOW,NASDAQ,Inspirato Incorporated - Warrant
ISPR,ISPR,NASDAQ,Ispire Technology Inc. - Common Stock
ISRG,ISRG,NASDAQ,"Intuitive Surgical, Inc. - Common Stock"
ISSC,ISSC,NASDAQ,"Innovative Solutions and Support, Inc. - Common Stock"
ISTB,ISTB,NASDAQ,iShares Core 1-5 Year USD Bond ETF
ISTR,ISTR,NASDAQ,Investar Holding Corporation - Common Stock
ISUL,ISUL,NASDAQ,GraniteShares 2x Long ISRG Daily ETF
ITHAU,ITHAU,NASDAQ,ITHAX Acquisition Corp III - Units
ITIC,ITIC,NASDAQ,Investors Title Company - Common Stock
ITRI,ITRI,NASDAQ,"Itron, Inc. - Common Stock"
ITRM,ITRM,NASDAQ,Iterum Therapeutics plc - Ordinary Share
ITRN,ITRN,NASDAQ,Ituran Location and Control Ltd. - Ordinary Shares
IUS,IUS,NASDAQ,Invesco RAFI Strategic US ETF
IUSB,IUSB,NASDAQ,iShares Core Universal USD Bond ETF
IUSG,IUSG,NASDAQ,iShares Core S&P U.S. Growth ETF
IUSV,IUSV,NASDAQ,iShares Core S&P U.S. Value ETF
IVA,IVA,NASDAQ,Inventiva S.A. - American Depository Shares
IVAL,IVAL,NASDAQ,Alpha Architect International Quantitative Value ETF
IVDA,IVDA,NASDAQ,"Iveda Solutions, Inc. - Common Stock"
IVDAW,IVDAW,NASDAQ,"Iveda Solutions, Inc. - Warrant"
IVF,IVF,NASDAQ,"INVO Fertility, Inc. - Common Stock"
IVP,IVP,NASDAQ,"Inspire Veterinary Partners, Inc. - Class A Common Stock"
IVSI,IVSI,NASDAQ,Applied Finance IVS International Large ETF
IVSS,IVSS,NASDAQ,Applied Finance IVS US SMID ETF
IVVD,IVVD,NASDAQ,"Invivyd, Inc. - Common Stock"
IXHL,IXHL,NASDAQ,Incannex Healthcare Inc. - Common Stock
IXUS,IXUS,NASDAQ,iShares Core MSCI Total International Stock ETF
IZEA,IZEA,NASDAQ,"IZEA Worldwide, Inc. - Common Stock"
IZM,IZM,NASDAQ,ICZOOM Group Inc. - Class A Ordinary Shares
JACK,JACK,NASDAQ,Jack In The Box Inc. - Common Stock
JAGX,JAGX,NASDAQ,"Jaguar Health, Inc. - Common Stock"
JAKK,JAKK,NASDAQ,"JAKKS Pacific, Inc. - Common Stock"
JAMF,JAMF,NASDAQ,Jamf Holding Corp. - Common Stock
JANX,JANX,NASDAQ,"Janux Therapeutics, Inc. - Common Stock"
JAPN,JAPN,NASDAQ,Horizon Kinetics Japan Owner Operator ETF
JAZZ,JAZZ,NASDAQ,Jazz Pharmaceuticals plc - Ordinary Shares
JBDI,JBDI,NASDAQ,JBDI Holdings Limited - Ordinary Shares
JBHT,JBHT,NASDAQ,"J.B. Hunt Transport Services, Inc. - Common Stock"
JBIO,JBIO,NASDAQ,"Jade Biosciences, Inc. - Common Stock"
JBLU,JBLU,NASDAQ,JetBlue Airways Corporation - Common Stock
JBSS,JBSS,NASDAQ,"John B. Sanfilippo & Son, Inc. - Common Stock"
JCAP,JCAP,NASDAQ,"Jefferson Capital, Inc. - Common Stock"
JCSE,JCSE,NASDAQ,JE Cleantech Holdings Limited - Ordinary Shares
JCTC,JCTC,NASDAQ,Jewett-Cameron Trading Company - Common Shares
JD,JD,NASDAQ,"JD.com, Inc. - American Depositary Shares"
JDOC,JDOC,NASDAQ,JPMorgan Healthcare Leaders ETF
JDZG,JDZG,NASDAQ,JIADE LIMITED - Class A Ordinary Shares
JEM,JEM,NASDAQ,707 Cayman Holdings Limited - Ordinary Shares
JEPQ,JEPQ,NASDAQ,JPMorgan Nasdaq Equity Premium Income ETF
JFB,JFB,NASDAQ,JFB Construction Holdings - Class A Common Stock
JFBR,JFBR,NASDAQ,Jeffs' Brands Ltd - Ordinary Shares
JFBRW,JFBRW,NASDAQ,Jeffs' Brands Ltd - Warrant
JFIN,JFIN,NASDAQ,Jiayin Group Inc. - American Depositary Shares
JFU,JFU,NASDAQ,9F Inc. - American Depositary Shares
JG,JG,NASDAQ,Aurora Mobile Limited - American Depositary Shares
JGLO,JGLO,NASDAQ,JPMorgan Global Select Equity ETF
JHAI,JHAI,NASDAQ,Janus Henderson Global Artificial Intelligence ETF
JIVE,JIVE,NASDAQ,JPMorgan International Value ETF
JJSF,JJSF,NASDAQ,J & J Snack Foods Corp. - Common Stock
JKHY,JKHY,NASDAQ,"Jack Henry & Associates, Inc. - Common Stock"
JL,JL,NASDAQ,J-Long Group Limited - Class A Ordinary Shares
JLHL,JLHL,NASDAQ,Julong Holding Limited - Class A Ordinary Shares
JMID,JMID,NASDAQ,Janus Henderson Mid Cap Growth Alpha ETF
JMSB,JMSB,NASDAQ,"John Marshall Bancorp, Inc. - Common Stock"
JOUT,JOUT,NASDAQ,Johnson Outdoors Inc. - Class A Common Stock
JOYY,JOYY,NASDAQ,JOYY Inc. - American Depositary Shares
JPEF,JPEF,NASDAQ,JPMorgan Equity Focus ETF
JPY,JPY,NASDAQ,Lazard Japanese Equity ETF
JRSH,JRSH,NASDAQ,"Jerash Holdings (US), Inc. - Common Stock"
JRVR,JRVR,NASDAQ,"James River Group Holdings, Inc. - Common Stock"
JSM,JSM,NASDAQ,"Navient Corporation - 6% Senior Notes due December 15, 2043"
JSMD,JSMD,NASDAQ,Janus Henderson Small/Mid Cap Growth Alpha ETF
JSML,JSML,NASDAQ,Janus Henderson Small Cap Growth Alpha ETF
JSPR,JSPR,NASDAQ,"Jasper Therapeutics, Inc. - Class A Common Stock"
JSPRW,JSPRW,NASDAQ,"Jasper Therapeutics, Inc. - Warrant"
JTAI,JTAI,NASDAQ,Jet.AI Inc. - Common Stock
JTEK,JTEK,NASDAQ,JPMorgan U.S. Tech Leaders ETF
JUNS,JUNS,NASDAQ,"Jupiter Neurosciences, Inc. - Common Stock"
JVA,JVA,NASDAQ,"Coffee Holding Co., Inc. - Common Stock"
JWEL,JWEL,NASDAQ,Jowell Global Ltd. - Ordinary Shares
JXG,JXG,NASDAQ,JX Luxventure Group Inc. - Common Stock
JYD,JYD,NASDAQ,Jayud Global Logistics Limited - Class A Ordinary Shares
JYNT,JYNT,NASDAQ,The Joint Corp. - Common Stock
JZ,JZ,NASDAQ,Jianzhi Education Technology Group Company Limited - American Depositary Shares
JZXN,JZXN,NASDAQ,"Jiuzi Holdings, Inc. - Ordinary Shares"
KALA,KALA,NASDAQ,"KALA BIO, Inc. - Common Stock"
KALU,KALU,NASDAQ,Kaiser Aluminum Corporation - Common Stock
KALV,KALV,NASDAQ,"KalVista Pharmaceuticals, Inc. - Common Stock"
KARO,KARO,NASDAQ,Karooooo Ltd. - Ordinary shares
KAT,KAT,NASDAQ,Scharf ETF
KBAB,KBAB,NASDAQ,KraneShares 2x Long BABA Daily ETF
KBDU,KBDU,NASDAQ,KraneShares 2x Long BIDU Daily ETF
KBONU,KBONU,NASDAQ,Karbon Capital Partners Corp. - Units
KBSX,KBSX,NASDAQ,FST Corp. - Ordinary Shares
KBWB,KBWB,NASDAQ,Invesco KBW Bank ETF
KBWD,KBWD,NASDAQ,Invesco KBW High Dividend Yield Financial ETF
KBWP,KBWP,NASDAQ,Invesco KBW Property & Casualty Insurance ETF
KBWR,KBWR,NASDAQ,Invesco KBW Regional Banking ETF
KBWY,KBWY,NASDAQ,Invesco KBW Premium Yield Equity REIT ETF
KC,KC,NASDAQ,Kingsoft Cloud Holdings Limited - American Depositary Shares
KCHV,KCHV,NASDAQ,Kochav Defense Acquisition Corp. - Class A Ordinary Shares
KCHVR,KCHVR,NASDAQ,Kochav Defense Acquisition Corp. - Right
KCHVU,KCHVU,NASDAQ,Kochav Defense Acquisition Corp. - Units
KDK,KDK,NASDAQ,"Kodiak AI, Inc. - Common Stock"
KDKRW,KDKRW,NASDAQ,"Kodiak AI, Inc. - Warrant"
KDP,KDP,NASDAQ,Keurig Dr Pepper Inc. - Common Stock
KE,KE,NASDAQ,"Kimball Electronics, Inc. - Common Stock"
KEAT,KEAT,NASDAQ,Keating Active ETF
KELYA,KELYA,NASDAQ,"Kelly Services, Inc. - Class A Common Stock"
KELYB,KELYB,NASDAQ,"Kelly Services, Inc. - Class B Common Stock"
KEQU,KEQU,NASDAQ,Kewaunee Scientific Corporation - Common Stock
KFFB,KFFB,NASDAQ,Kentucky First Federal Bancorp - Common Stock
KFII,KFII,NASDAQ,K&F Growth Acquisition Corp. II - Class A Ordinary shares
KFIIR,KFIIR,NASDAQ,K&F Growth Acquisition Corp. II - Rights
KFIIU,KFIIU,NASDAQ,K&F Growth Acquisition Corp. II - Unit
KG,KG,NASDAQ,"Kestrel Group, Ltd. - Common Stock"
KGEI,KGEI,NASDAQ,Kolibri Global Energy Inc. - Common stock
KHC,KHC,NASDAQ,The Kraft Heinz Company - Common Stock
KIDS,KIDS,NASDAQ,OrthoPediatrics Corp. - Common Stock
KIDZ,KIDZ,NASDAQ,"Classover Holdings, Inc. - Class B Common Stock"
KIDZW,KIDZW,NASDAQ,"Classover Holdings, Inc. - Warrants"
KINS,KINS,NASDAQ,"Kingstone Companies, Inc - Common Stock"
KITT,KITT,NASDAQ,"Nauticus Robotics, Inc. - Common stock"
KITTW,KITTW,NASDAQ,"Nauticus Robotics, Inc. - Warrant"
KJD,KJD,NASDAQ,KraneShares 2x Long JD Daily ETF
KLAC,KLAC,NASDAQ,KLA Corporation  - Common Stock
KLAG,KLAG,NASDAQ,Leverage Shares 2x Long KLAC Daily ETF
KLIC,KLIC,NASDAQ,"Kulicke and Soffa Industries, Inc. - Common Stock"
KLRS,KLRS,NASDAQ,"Kalaris Therapeutics, Inc.  - Common Stock"
KLTO,KLTO,NASDAQ,"Klotho Neurosciences, Inc. - Common Stock"
KLTOW,KLTOW,NASDAQ,"Klotho Neurosciences, Inc. - Warrants"
KLTR,KLTR,NASDAQ,"Kaltura, Inc. - Common Stock"
KLXE,KLXE,NASDAQ,"KLX Energy Services Holdings, Inc.  - Common Stock"
KMB,KMB,NASDAQ,Kimberly-Clark Corporation - Common Stock
KMDA,KMDA,NASDAQ,Kamada Ltd. - Ordinary Shares
KMLI,KMLI,NASDAQ,KraneShares 2x Long MELI Daily ETF
KMRK,KMRK,NASDAQ,K-Tech Solutions Company Limited - Class A Ordinary Shares
KMTS,KMTS,NASDAQ,"Kestra Medical Technologies, Ltd. - Common Stock"
KNDI,KNDI,NASDAQ,"Kandi Technologies Group, Inc. - Ordinary Shares"
KNGZ,KNGZ,NASDAQ,First Trust S&P 500 Diversified Dividend Aristocrats ETF
KNSA,KNSA,NASDAQ,"Kiniksa Pharmaceuticals, Ltd. - Class A Ordinary Shares"
KOD,KOD,NASDAQ,Kodiak Sciences Inc - Common Stock
KOID,KOID,NASDAQ,KraneShares Global Humanoid and Embodied Intelligence Index ETF
KOPN,KOPN,NASDAQ,Kopin Corporation - Common Stock
KOSS,KOSS,NASDAQ,Koss Corporation - Common Stock
KOYN,KOYN,NASDAQ,CSLM Digital Asset Acquisition Corp III - Class A Ordinary Shares
KOYNU,KOYNU,NASDAQ,CSLM Digital Asset Acquisition Corp III - Units
KOYNW,KOYNW,NASDAQ,CSLM Digital Asset Acquisition Corp III - Warrants
KPDD,KPDD,NASDAQ,KraneShares 2x Long PDD Daily ETF
KPLT,KPLT,NASDAQ,"Katapult Holdings, Inc. - Common Stock"
KPLTW,KPLTW,NASDAQ,"Katapult Holdings, Inc. - Warrant"
KPRX,KPRX,NASDAQ,"Kiora Pharmaceuticals, Inc.  - Common Stock"
KPTI,KPTI,NASDAQ,Karyopharm Therapeutics Inc. - Common Stock
KQQQ,KQQQ,NASDAQ,Kurv Technology Titans Select ETF
KRKR,KRKR,NASDAQ,36Kr Holdings Inc. - American Depositary Shares
KRMA,KRMA,NASDAQ,Global X Conscious Companies ETF
KRMD,KRMD,NASDAQ,"KORU Medical Systems, Inc. - Common Stock"
KRNT,KRNT,NASDAQ,Kornit Digital Ltd. - Ordinary Shares
KRNY,KRNY,NASDAQ,Kearny Financial - Common Stock
KROP,KROP,NASDAQ,Global X AgTech & Food Innovation ETF
KROS,KROS,NASDAQ,"Keros Therapeutics, Inc. - common stock"
KRRO,KRRO,NASDAQ,"Korro Bio, Inc. - Common Stock"
KRT,KRT,NASDAQ,Karat Packaging Inc. - Common Stock
KRUS,KRUS,NASDAQ,"Kura Sushi USA, Inc. - Class A Common Stock"
KRYS,KRYS,NASDAQ,"Krystal Biotech, Inc. - Common Stock"
KSCP,KSCP,NASDAQ,"Knightscope, Inc. - Class A Common Stock"
KSPI,KSPI,NASDAQ,Joint Stock Company Kaspi.kz - American Depository Shares
KTCC,KTCC,NASDAQ,Key Tronic Corporation - Common Stock
KTOS,KTOS,NASDAQ,"Kratos Defense & Security Solutions, Inc. - Common Stock"
KTTA,KTTA,NASDAQ,Pasithea Therapeutics Corp. - Common Stock
KTTAW,KTTAW,NASDAQ,Pasithea Therapeutics Corp. - Warrant
KURA,KURA,NASDAQ,"Kura Oncology, Inc. - Common Stock"
KVAC,KVAC,NASDAQ,Keen Vision Acquisition Corporation - Ordinary Shares
KVACU,KVACU,NASDAQ,Keen Vision Acquisition Corporation - Units
KVACW,KVACW,NASDAQ,Keen Vision Acquisition Corporation - Warrant
KVHI,KVHI,NASDAQ,"KVH Industries, Inc. - Common Stock"
KWM,KWM,NASDAQ,"K Wave Media, Ltd. - Ordinary Shares"
KWMWW,KWMWW,NASDAQ,"K Wave Media, Ltd. - Warrant"
KXIN,KXIN,NASDAQ,Kaixin Holdings - Ordinary Shares
KYIV,KYIV,NASDAQ,Kyivstar Group Ltd. - Common Shares
KYIVW,KYIVW,NASDAQ,Kyivstar Group Ltd. - Warrant
KYMR,KYMR,NASDAQ,"Kymera Therapeutics, Inc. - Common Stock"
KYTX,KYTX,NASDAQ,"Kyverna Therapeutics, Inc. - Common Stock"
KZIA,KZIA,NASDAQ,Kazia Therapeutics Limited - American Depositary Shares
KZR,KZR,NASDAQ,"Kezar Life Sciences, Inc. - Common Stock"
LAB,LAB,NASDAQ,Standard BioTools Inc. - Common Stock
LACG,LACG,NASDAQ,Leverage Shares 2X Long LAC Daily ETF
LAES,LAES,NASDAQ,SEALSQ Corp - Ordinary Shares
LAFA,LAFA,NASDAQ,LaFayette Acquisition Corp. - Ordinary Share
LAFAR,LAFAR,NASDAQ,LaFayette Acquisition Corp. - Rights
LAFAU,LAFAU,NASDAQ,LaFayette Acquisition Corp. - Unit
LAKE,LAKE,NASDAQ,"Lakeland Industries, Inc. - Common Stock"
LAMR,LAMR,NASDAQ,Lamar Advertising Company - Class A Common Stock
LAND,LAND,NASDAQ,Gladstone Land Corporation - Common Stock
LANDM,LANDM,NASDAQ,Gladstone Land Corporation - 5.00% Series D Cumulative Term Preferred Stock
LANDO,LANDO,NASDAQ,Gladstone Land Corporation - 6.00% Series B Cumulative Redeemable Preferred Stock
LANDP,LANDP,NASDAQ,Gladstone Land Corporation - 6.00% Series C Cumulative Redeemable Preferred Stock
LARK,LARK,NASDAQ,Landmark Bancorp Inc. - Common Stock
LASE,LASE,NASDAQ,Laser Photonics Corporation - Common Stock
LASR,LASR,NASDAQ,"nLIGHT, Inc. - Common Stock"
LATA,LATA,NASDAQ,Galata Acquisition Corp. II - Class A Ordinary Shares
LATAU,LATAU,NASDAQ,Galata Acquisition Corp. II - Units
LATAW,LATAW,NASDAQ,Galata Acquisition Corp. II - Warrant
LAUR,LAUR,NASDAQ,"Laureate Education, Inc. - Common Stock"
LAWR,LAWR,NASDAQ,"Robot Consulting Co., Ltd. - ADS"
LAYS,LAYS,NASDAQ,STKd 100% NVDA & 100% AMD ETF
LBGJ,LBGJ,NASDAQ,Li Bang International Corporation Inc. - Class A Ordinary Shares
LBRDA,LBRDA,NASDAQ,Liberty Broadband Corporation - Class A Common Stock
LBRDK,LBRDK,NASDAQ,Liberty Broadband Corporation - Class C Common Stock
LBRDP,LBRDP,NASDAQ,Liberty Broadband Corporation - Series A Cumulative Redeemable Preferred Stock
LBRX,LBRX,NASDAQ,LB Pharmaceuticals Inc - Common Stock
LBTYA,LBTYA,NASDAQ,Liberty Global Ltd. - Class A Common Shares
LBTYB,LBTYB,NASDAQ,Liberty Global Ltd. - Class B Common Shares
LBTYK,LBTYK,NASDAQ,Liberty Global Ltd. - Class C Common Shares
LCCC,LCCC,NASDAQ,Lakeshore Acquisition III Corp. - Ordinary Shares
LCCCR,LCCCR,NASDAQ,Lakeshore Acquisition III Corp. - Rights
LCCCU,LCCCU,NASDAQ,Lakeshore Acquisition III Corp. - Unit
LCDL,LCDL,NASDAQ,GraniteShares 2x Long LCID Daily ETF
LCDS,LCDS,NASDAQ,JPMorgan Fundamental Data Science Large Core ETF
LCFY,LCFY,NASDAQ,Locafy Limited - Ordinary Share
LCFYW,LCFYW,NASDAQ,Locafy Limited - Warrant
LCID,LCID,NASDAQ,"Lucid Group, Inc. - Common Stock"
LCNB,LCNB,NASDAQ,LCNB Corporation - Common Stock
LCUT,LCUT,NASDAQ,"Lifetime Brands, Inc. - Common Stock"
LDEM,LDEM,NASDAQ,iShares ESG MSCI EM Leaders ETF
LDRX,LDRX,NASDAQ,SGI Enhanced Market Leaders ETF
LDSF,LDSF,NASDAQ,First Trust Low Duration Strategic Focus ETF
LDWY,LDWY,NASDAQ,"Lendway, Inc. - Common Stock"
LE,LE,NASDAQ,"Lands' End, Inc. - Common Stock"
LECO,LECO,NASDAQ,"Lincoln Electric Holdings, Inc. - Common Shares"
LEDS,LEDS,NASDAQ,SemiLEDS Corporation - Common Stock
LEE,LEE,NASDAQ,"Lee Enterprises, Incorporated - Common Stock"
LEGH,LEGH,NASDAQ,Legacy Housing Corporation - Common Stock
LEGN,LEGN,NASDAQ,Legend Biotech Corporation - American Depositary Shares
LEGR,LEGR,NASDAQ,First Trust Indxx Innovative Transaction & Process ETF
LENZ,LENZ,NASDAQ,"LENZ Therapeutics, Inc. - Common Stock"
LESL,LESL,NASDAQ,"Leslie's, Inc. - Common Stock"
LEXI,LEXI,NASDAQ,Alexis Practical Tactical ETF
LEXX,LEXX,NASDAQ,Lexaria Bioscience Corp. - Common Stock
LEXXW,LEXXW,NASDAQ,Lexaria Bioscience Corp. - Warrant
LFACU,LFACU,NASDAQ,Leapfrog Acquisition Corporation - Units
LFCR,LFCR,NASDAQ,"Lifecore Biomedical, Inc. - Common Stock"
LFMD,LFMD,NASDAQ,"LifeMD, Inc. - Common Stock"
LFMDP,LFMDP,NASDAQ,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock"
LFS,LFS,NASDAQ,"LEIFRAS Co., Ltd. - American Depositary Shares"
LFSC,LFSC,NASDAQ,F/m Emerald Life Sciences Innovation ETF
LFST,LFST,NASDAQ,"LifeStance Health Group, Inc. - Common Stock"
LFUS,LFUS,NASDAQ,"Littelfuse, Inc. - Common Stock"
LFVN,LFVN,NASDAQ,Lifevantage Corporation - Common Stock
LFWD,LFWD,NASDAQ,Lifeward Ltd. - Ordinary Shares
LGCB,LGCB,NASDAQ,Linkage Global Inc - Class A Ordinary Shares
LGCF,LGCF,NASDAQ,Themes US Cash Flow Champions ETF
LGCL,LGCL,NASDAQ,Lucas GC Limited - Class A Ordinary Shares
LGHL,LGHL,NASDAQ,Lion Group Holding Ltd. - American Depositary Share
LGIH,LGIH,NASDAQ,"LGI Homes, Inc. - Common Stock"
LGN,LGN,NASDAQ,Legence Corp. - Class A Common stock
LGND,LGND,NASDAQ,Ligand Pharmaceuticals Incorporated - Common Stock
LGO,LGO,NASDAQ,Largo Inc. - Common Shares
LGRO,LGRO,NASDAQ,Level Four Large Cap Growth Active ETF
LGVN,LGVN,NASDAQ,Longeveron Inc. - Class A Common stock
LHAI,LHAI,NASDAQ,Linkhome Holdings Inc. - Common stock
LHSW,LHSW,NASDAQ,Lianhe Sowell International Group Ltd - Class A Ordinary Shares
LI,LI,NASDAQ,Li Auto Inc. - American Depositary Shares
LICN,LICN,NASDAQ,Lichen International Limited - Class A Ordinary Shares
LIDR,LIDR,NASDAQ,"AEye, Inc. - Class A Common Stock"
LIDRW,LIDRW,NASDAQ,"AEye, Inc. - Warrant"
LIEN,LIEN,NASDAQ,"Chicago Atlantic BDC, Inc. - Common Stock"
